Title,URL,Score:viral,Score:educational,Score:controversial,Score:community,Score:evergreen,Score:hype,Published at,Duration,Positive interestingness,Positive negative coefficient,Total interestingness,Views,Likes,Dislikes,Comments,Total reaction,Global buzz index
"Zones de non-droit, fusillades, trafics : la face cachée de Marseille",https://www.youtube.com/watch?v=e8Nyd1SXwzw,0.073863,0.003202,0.002339,0.500084,9.089664,3804.603380,2025-11-28 16:01:16,5984,0.0043,3486.0000,0.0048,806363,3486,0,366,3852,3106110276
Madagascar : La mer est leur unique ressource,https://www.youtube.com/watch?v=mCkZzruJ5Hs,0.030373,0.002871,0.005229,0.499818,1.075453,454.927259,2024-08-01 15:00:51,1311,0.0044,1382.0000,0.0047,316623,1382,0,114,1496,473668008
Mexique : ces migrants traversent l'enfer pour survivre,https://www.youtube.com/watch?v=hyvWEgimMGI,0.128373,0.002918,0.001415,0.500034,7.903342,3456.668202,2025-05-13 15:30:31,3479,0.0043,6168.0000,0.0046,1420571,6168,0,327,6495,9226608645
Congo : ils sont entassés sur une embarcation pour survivre,https://www.youtube.com/watch?v=BHYr5CqhUkA,0.216730,0.002721,0.000947,0.500171,9.738767,4370.933857,2024-12-22 16:00:13,1473,0.0040,9693.0000,0.0045,2416885,9693,0,1076,10769,26027434565
"Chine : Travail à la chaîne, espionnage... Les méthodes discrètes mais efficaces du parti (Compil)",https://www.youtube.com/watch?v=emlvci6AwzI,0.081222,0.002508,0.002359,0.499987,1.977074,956.334428,2023-12-08 16:00:31,6906,0.0039,3453.0000,0.0041,892207,3453,0,235,3688,3290459416
"USA, Brésil, France... Les PIRES prisons du MONDE ! (Compilation)",https://www.youtube.com/watch?v=Ly3DpXZmWag,0.039740,0.002390,0.004881,0.499942,1.029165,506.553426,2024-03-08 16:00:14,9638,0.0035,1497.0000,0.0041,426490,1497,0,235,1732,738680680
Ces nomades survivent isolés du monde extérieur,https://www.youtube.com/watch?v=YYxPkv90ROs,0.059669,0.002582,0.003135,0.499897,2.894129,1434.602674,2025-04-01 15:00:46,2758,0.0038,2494.0000,0.0040,649855,2494,0,127,2621,1703269955
Congo : ce peuple exploité tente de survivre,https://www.youtube.com/watch?v=nuBUZhPlp3A,0.091831,0.002507,0.002223,0.499973,4.968455,2571.253649,2025-05-30 15:01:22,2620,0.0036,3694.0000,0.0039,1013037,3694,0,220,3914,3965026818
"Bois de Boulogne : entre précarité, débrouille et survie",https://www.youtube.com/watch?v=FcAGa66KolI,0.086570,0.002495,0.002517,0.499979,6.932955,3821.746409,2025-10-21 15:30:16,3381,0.0034,3207.0000,0.0036,955305,3207,0,258,3465,3310131825
Ils vivent sur l'eau et les intempéries rendent les choses impossibles,https://www.youtube.com/watch?v=lwfKDQsneG0,0.033417,0.002073,0.006110,0.499618,0.649439,390.334406,2023-12-24 16:00:33,1204,0.0032,1153.0000,0.0033,357915,1153,0,37,1190,425918850
"Insécurité : Nice, la ville la plus vidéosurveillée de France",https://www.youtube.com/watch?v=qU65kKTKQCI,0.037916,0.001900,0.006357,0.499852,0.722799,438.558039,2023-12-05 16:00:33,1821,0.0027,1101.0000,0.0033,410466,1101,0,251,1352,554950032
